N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto
580172,2/12/2021,17949,United Kingdom,24,"129,36"
555407,3/6/2021,12775,Netherlands,329,"419,80"
574309,3/11/2021,,United Kingdom,1,"2,55"
556318,10/6/2021,16767,United Kingdom,382,"399,18"
C572428,24/10/2021,17949,United Kingdom,-1,"-464,90"
562213,3/8/2021,13975,United Kingdom,322,"384,34"
549330,8/4/2021,,United Kingdom,-28,"0,00"
581476,9/12/2021,12433,Norway,2215,"2618,89"
563692,18/8/2021,17243,United Kingdom,51,"278,55"
570709,12/10/2021,,United Kingdom,19,"0,00"
546307,10/3/2021,,United Kingdom,280,"0,00"
578042,22/11/2021,17500,United Kingdom,6,"510,00"
570502,11/10/2021,14744,United Kingdom,35,"83,75"
C547853,27/3/2021,15615,United Kingdom,-7,"-13,75"
571121,14/10/2021,18228,United Kingdom,97,"359,51"
565443,4/9/2021,12567,France,509,"891,82"
C574078,2/11/2021,14911,EIRE,-2,"-16,75"
548499,31/3/2021,17075,United Kingdom,60,"133,47"
537446,7/12/2020,18055,United Kingdom,201,"569,03"
572932,27/10/2021,15791,United Kingdom,173,"389,45"
C553222,16/5/2021,13662,United Kingdom,-2,"-7,03"
543125,3/2/2021,17214,United Kingdom,22,"132,50"
580503,4/12/2021,13956,United Kingdom,51,"156,50"
573032,27/10/2021,18211,United Kingdom,101,"130,67"
577906,22/11/2021,13268,United Kingdom,76,"22,04"
554137,23/5/2021,12708,Germany,163,"371,95"
574250,3/11/2021,17634,United Kingdom,104,"133,66"
543370,7/2/2021,12359,Cyprus,465,"1838,91"
542393,27/1/2021,18125,United Kingdom,392,"556,46"
C545434,2/3/2021,13410,United Kingdom,-3,"-5,85"
546828,17/3/2021,13185,United Kingdom,12,"71,40"
562805,9/8/2021,,United Kingdom,1,"3,59"
544321,17/2/2021,,United Kingdom,120,"0,00"
578020,22/11/2021,16979,United Kingdom,206,"418,03"
566232,11/9/2021,15159,United Kingdom,82,"175,04"
541859,23/1/2021,14606,United Kingdom,177,"265,18"
553625,18/5/2021,16684,United Kingdom,348,"822,60"
547556,23/3/2021,17250,United Kingdom,70,"162,65"
552555,10/5/2021,18242,United Kingdom,118,"314,26"
539722,21/12/2020,14911,EIRE,354,"762,30"
C554001,20/5/2021,16818,United Kingdom,-1,"-1,65"
544441,20/2/2021,16566,United Kingdom,14,"94,90"
545001,25/2/2021,16841,United Kingdom,230,"317,38"
553727,18/5/2021,13531,United Kingdom,71,"178,35"
578187,23/11/2021,14336,United Kingdom,770,"500,52"
C569525,4/10/2021,16474,United Kingdom,-5,"-9,55"
564333,24/8/2021,13199,United Kingdom,96,"116,16"
568690,28/9/2021,16332,United Kingdom,280,"469,02"
C551863,4/5/2021,16145,United Kingdom,-5,"-2,41"
537350,6/12/2020,14708,United Kingdom,350,"419,06"
555242,1/6/2021,16424,United Kingdom,88,"133,56"
543041,2/2/2021,16405,United Kingdom,3,"6,85"
568798,29/9/2021,12615,France,338,"576,65"
C564340,24/8/2021,,United Kingdom,-1,"-4527,65"
C575575,10/11/2021,17652,United Kingdom,-3,"-17,85"
571657,18/10/2021,13835,United Kingdom,105,"205,57"
548556,1/4/2021,13694,United Kingdom,122,"237,90"
C560044,14/7/2021,14258,United Kingdom,-2,"-19,90"
578830,25/11/2021,15186,United Kingdom,53,"182,15"
C574486,4/11/2021,15329,United Kingdom,-4,"-26,50"
571929,19/10/2021,,United Kingdom,3,"4,53"
557128,16/6/2021,14765,United Kingdom,18,"80,50"
C570476,10/10/2021,17509,United Kingdom,-1,"-1,25"
566982,16/9/2021,,United Kingdom,1,"0,00"
564373,25/8/2021,15290,United Kingdom,90,"341,10"
538852,14/12/2020,17372,United Kingdom,107,"198,07"
581196,7/12/2021,12935,United Kingdom,324,"331,30"
C547676,24/3/2021,15189,United Kingdom,-2,"-21,90"
553058,13/5/2021,17790,United Kingdom,64,"149,34"
564357,24/8/2021,14973,United Kingdom,63,"302,96"
558895,4/7/2021,12619,Germany,1,"389,68"
566089,9/9/2021,14062,United Kingdom,528,"998,88"
571305,17/10/2021,,United Kingdom,367,"2729,23"
556208,9/6/2021,14040,United Kingdom,198,"506,68"
C560823,21/7/2021,,United Kingdom,-1,"-21,90"
557900,23/6/2021,13098,United Kingdom,323,"617,70"
559980,14/7/2021,17314,United Kingdom,129,"202,87"
C575670,10/11/2021,13081,United Kingdom,-1,"-2,55"
558271,28/6/2021,13895,United Kingdom,188,"382,46"
552270,8/5/2021,16928,United Kingdom,49,"105,55"
556442,10/6/2021,15098,United Kingdom,60,"297,00"
543183,4/2/2021,14560,United Kingdom,8,"46,70"
540002,4/1/2021,16656,United Kingdom,188,"310,28"
559900,13/7/2021,13089,United Kingdom,132,"214,20"
554579,25/5/2021,18229,United Kingdom,92,"469,00"
547003,18/3/2021,14155,United Kingdom,25,"118,75"
C562151,3/8/2021,17053,United Kingdom,-1,"-2,10"
C556414,10/6/2021,13985,United Kingdom,-8,"-35,60"
C545040,27/2/2021,13684,United Kingdom,-1,"-3,00"
567188,19/9/2021,12457,Cyprus,33,"196,35"
539920,23/12/2020,14085,United Kingdom,153,"390,95"
562614,8/8/2021,17961,United Kingdom,13,"24,88"
574719,6/11/2021,14511,United Kingdom,260,"365,16"
C555267,1/6/2021,16359,United Kingdom,-23,"-28,75"
549190,7/4/2021,13748,United Kingdom,84,"229,40"
546724,16/3/2021,12845,United Kingdom,4,"6,70"
550711,20/4/2021,18102,United Kingdom,328,"1196,96"
556474,12/6/2021,16007,United Kingdom,163,"363,70"
550288,15/4/2021,17367,United Kingdom,150,"168,40"
C573187,28/10/2021,12709,Germany,-1,"-8,50"
579938,1/12/2021,14146,United Kingdom,660,"1225,16"
548901,4/4/2021,,United Kingdom,18,"26,46"
553662,18/5/2021,14758,United Kingdom,59,"224,47"
551517,1/5/2021,16931,United Kingdom,136,"204,24"
547673,24/3/2021,,United Kingdom,13,"0,00"
540566,10/1/2021,17811,United Kingdom,83,"185,97"
550327,17/4/2021,12878,United Kingdom,335,"539,81"
538591,13/12/2020,14741,United Kingdom,296,"310,80"
539285,16/12/2020,15366,United Kingdom,61,"105,54"
C539273,16/12/2020,13209,United Kingdom,-2,"-14,00"
564963,31/8/2021,15582,United Kingdom,152,"237,90"
581118,7/12/2021,15136,United Kingdom,126,"212,40"
554991,29/5/2021,14823,United Kingdom,32,"142,00"
C572554,24/10/2021,17317,United Kingdom,-36,"-38,16"
572297,23/10/2021,15953,United Kingdom,55,"161,81"
548110,29/3/2021,,United Kingdom,-27,"0,00"
547559,23/3/2021,,United Kingdom,-524,"0,00"
575342,9/11/2021,17528,United Kingdom,103,"373,27"
C568560,27/9/2021,14299,United Kingdom,-1,"-4,95"
552642,10/5/2021,14288,United Kingdom,188,"426,60"
549122,6/4/2021,,United Kingdom,5,"23,45"
548504,31/3/2021,,United Kingdom,161,"1062,16"
550331,17/4/2021,15555,United Kingdom,249,"290,52"
537230,6/12/2020,,United Kingdom,1,"2,95"
561534,28/7/2021,14307,United Kingdom,532,"612,91"
548869,4/4/2021,17114,United Kingdom,20,"130,20"
562852,10/8/2021,13050,United Kingdom,217,"392,17"
560053,14/7/2021,17612,United Kingdom,261,"366,31"
565250,2/9/2021,13643,United Kingdom,66,"171,50"
572345,24/10/2021,,United Kingdom,100,"0,00"
567939,22/9/2021,16715,United Kingdom,642,"301,72"
565312,2/9/2021,14527,United Kingdom,69,"145,02"
552537,10/5/2021,17315,United Kingdom,146,"111,03"
575875,11/11/2021,,United Kingdom,1359,"4688,65"
537256,6/12/2020,16210,United Kingdom,796,"2263,80"
548320,30/3/2021,12709,Germany,174,"418,70"
578101,23/11/2021,13089,United Kingdom,60,"105,00"
556184,9/6/2021,16592,United Kingdom,205,"337,55"
569079,30/9/2021,14226,United Kingdom,87,"185,77"
545545,3/3/2021,17841,United Kingdom,87,"187,11"
571169,14/10/2021,16168,United Kingdom,38,"119,90"
C546507,14/3/2021,12712,Germany,-7,"-44,85"
551704,3/5/2021,,United Kingdom,-2,"0,00"
550912,21/4/2021,13267,United Kingdom,111,"313,65"
572031,20/10/2021,14866,United Kingdom,312,"294,72"
565729,6/9/2021,17716,United Kingdom,12,"25,20"
567484,20/9/2021,17340,United Kingdom,233,"790,73"
557631,21/6/2021,18229,United Kingdom,178,"410,34"
539259,16/12/2020,13050,United Kingdom,236,"301,44"
550753,20/4/2021,,United Kingdom,-150,"0,00"
538796,14/12/2020,17041,United Kingdom,190,"304,50"
551977,5/5/2021,15061,United Kingdom,124,"225,60"
554986,29/5/2021,14451,United Kingdom,204,"360,00"
554714,26/5/2021,,United Kingdom,115,"724,74"
548385,30/3/2021,,United Kingdom,-19,"0,00"
546432,14/3/2021,14180,United Kingdom,36,"227,00"
567618,21/9/2021,12721,France,417,"342,90"
556691,14/6/2021,,United Kingdom,-9600,"0,00"
C555643,6/6/2021,16520,United Kingdom,-1,"-9,95"
C538082,9/12/2020,13777,United Kingdom,-20,"-42,00"
567378,20/9/2021,14911,EIRE,615,"948,47"
560894,21/7/2021,14911,EIRE,269,"751,75"
550834,21/4/2021,14730,United Kingdom,87,"162,02"
540406,7/1/2021,13798,United Kingdom,300,"495,00"
548234,30/3/2021,17594,United Kingdom,220,"315,00"
566227,11/9/2021,14258,United Kingdom,744,"1912,06"
572653,25/10/2021,15861,United Kingdom,469,"563,74"
569471,4/10/2021,15046,United Kingdom,63,"244,06"
C554334,23/5/2021,13089,United Kingdom,-3,"-17,85"
575707,10/11/2021,12538,Spain,191,"363,95"
C557943,23/6/2021,14217,United Kingdom,-3,"-9,87"
568075,23/9/2021,14652,United Kingdom,53,"114,18"
562891,10/8/2021,13468,United Kingdom,58,"107,10"
547578,24/3/2021,13089,United Kingdom,303,"485,89"
575629,10/11/2021,12599,France,207,"175,54"
537766,8/12/2020,17677,United Kingdom,288,"651,60"
C566947,15/9/2021,13871,United Kingdom,-5,"-13,45"
549168,6/4/2021,,United Kingdom,-10,"0,00"
560297,18/7/2021,,United Kingdom,8,"51,00"
546996,18/3/2021,17060,United Kingdom,216,"234,24"
574676,6/11/2021,16243,United Kingdom,65,"194,15"
539075,15/12/2020,17189,United Kingdom,103,"227,22"
559057,6/7/2021,13089,United Kingdom,400,"561,34"
542237,26/1/2021,12347,Iceland,315,"475,39"
C557467,20/6/2021,17157,United Kingdom,-3,"-12,45"
C578061,22/11/2021,15811,United Kingdom,-2,"-5,90"
542373,27/1/2021,16767,United Kingdom,1223,"1866,02"
578548,24/11/2021,17345,United Kingdom,164,"243,88"
571748,19/10/2021,18077,United Kingdom,134,"212,72"
578653,24/11/2021,18161,United Kingdom,248,"462,00"
577516,20/11/2021,16533,United Kingdom,75,"107,70"
548632,1/4/2021,17701,United Kingdom,109,"417,95"
536742,2/12/2020,16916,United Kingdom,103,"198,08"
549587,11/4/2021,15737,United Kingdom,286,"475,88"
557806,23/6/2021,,United Kingdom,-5,"0,00"
C558525,30/6/2021,13113,United Kingdom,-7,"-13,65"
C543765,11/2/2021,16265,United Kingdom,-12,"-10,20"
545398,2/3/2021,13722,United Kingdom,958,"1463,47"
575207,9/11/2021,18172,United Kingdom,224,"339,72"
553717,18/5/2021,,United Kingdom,2,"0,00"
539738,21/12/2020,,United Kingdom,222,"1736,26"
554545,25/5/2021,13102,United Kingdom,207,"219,78"
546126,9/3/2021,,United Kingdom,-27,"0,00"
540161,5/1/2021,16719,United Kingdom,148,"152,45"
567894,22/9/2021,16389,United Kingdom,162,"408,54"
563926,21/8/2021,12553,France,236,"400,22"
573347,30/10/2021,13137,United Kingdom,368,"576,37"
C539329,17/12/2020,16013,United Kingdom,-800,"-1491,00"
543913,14/2/2021,17591,United Kingdom,61,"151,68"
543025,2/2/2021,17446,United Kingdom,102,"68,10"
575602,10/11/2021,17059,United Kingdom,572,"844,94"
573585,31/10/2021,,United Kingdom,5198,"16874,58"
566244,11/9/2021,15502,United Kingdom,60,"126,00"
575218,9/11/2021,16592,United Kingdom,121,"285,85"
567895,22/9/2021,13777,United Kingdom,12,"40,68"
536844,2/12/2020,14236,United Kingdom,38,"189,30"
550135,14/4/2021,15769,United Kingdom,360,"1220,40"
539089,16/12/2020,15246,United Kingdom,86,"186,00"
C581162,7/12/2021,14739,United Kingdom,-3,"-3,18"
548611,1/4/2021,18230,United Kingdom,210,"386,22"
C576232,14/11/2021,15839,United Kingdom,-4,"-21,80"
572304,23/10/2021,17131,United Kingdom,254,"445,92"
542728,31/1/2021,14006,United Kingdom,236,"304,44"
C566474,12/9/2021,15136,United Kingdom,-1,"-4,25"
545345,2/3/2021,14180,United Kingdom,41,"382,10"
C580966,6/12/2021,16554,United Kingdom,-63,"-102,45"
571203,14/10/2021,17677,United Kingdom,650,"1157,08"
C570687,11/10/2021,14959,United Kingdom,-3,"-10,45"
541690,20/1/2021,15422,United Kingdom,20,"42,20"
542930,2/2/2021,14233,United Kingdom,266,"530,10"
572699,25/10/2021,,United Kingdom,-48,"0,00"
C549530,8/4/2021,13863,United Kingdom,-5,"-6,22"
577771,21/11/2021,16168,United Kingdom,20,"41,60"
C540820,11/1/2021,15518,United Kingdom,-6,"-11,70"
568645,28/9/2021,12656,France,268,"644,75"
580163,2/12/2021,12828,United Kingdom,118,"273,78"
568833,29/9/2021,17348,United Kingdom,704,"500,46"
558990,5/7/2021,13489,United Kingdom,40,"51,36"
568066,23/9/2021,14529,United Kingdom,112,"223,18"
572655,25/10/2021,16708,United Kingdom,285,"656,63"
560285,18/7/2021,14944,United Kingdom,382,"675,70"
561688,29/7/2021,14407,United Kingdom,196,"310,07"
563206,14/8/2021,17613,United Kingdom,62,"155,93"
557969,24/6/2021,13856,United Kingdom,230,"169,50"
549375,8/4/2021,,United Kingdom,-6,"0,00"
C565085,1/9/2021,12474,Germany,-2,"-17,90"
C570515,11/10/2021,12719,France,-13,"-36,85"
C539956,23/12/2020,12980,United Kingdom,-15,"-69,75"
558701,1/7/2021,16866,United Kingdom,21,"108,95"
569408,4/10/2021,13881,United Kingdom,874,"1897,16"
547089,20/3/2021,,United Kingdom,99,"160,93"
541875,24/1/2021,16558,United Kingdom,272,"301,28"
564310,24/8/2021,15769,United Kingdom,1372,"2597,00"
571895,19/10/2021,17824,United Kingdom,408,"298,40"
559990,14/7/2021,13319,United Kingdom,46,"87,30"
C543780,11/2/2021,17334,United Kingdom,-1,"-0,42"
552039,6/5/2021,13081,United Kingdom,3253,"4655,85"
571245,14/10/2021,16839,United Kingdom,206,"350,22"
575828,11/11/2021,17162,United Kingdom,136,"251,80"
556245,9/6/2021,17841,United Kingdom,200,"538,43"
550496,18/4/2021,,United Kingdom,507,"1779,09"
554075,22/5/2021,16038,United Kingdom,187,"316,95"
540517,9/1/2021,17128,United Kingdom,76,"157,09"
554995,29/5/2021,18109,United Kingdom,82,"161,71"
580528,4/12/2021,14911,EIRE,534,"773,54"
564529,25/8/2021,14111,United Kingdom,36,"153,00"
548887,4/4/2021,,United Kingdom,-8,"0,00"
567795,22/9/2021,14646,Netherlands,551,"904,62"
563925,21/8/2021,13610,United Kingdom,54,"128,45"
559460,8/7/2021,13862,United Kingdom,234,"300,86"
577079,17/11/2021,14416,United Kingdom,64,"129,22"
C551463,28/4/2021,13534,United Kingdom,-4,"-19,98"
C549898,12/4/2021,13078,United Kingdom,-5,"-38,65"
564814,30/8/2021,12931,United Kingdom,120,"214,80"
C544436,18/2/2021,18172,United Kingdom,-6,"-11,25"
545469,3/3/2021,17646,United Kingdom,85,"345,85"
539953,23/12/2020,12748,United Kingdom,5,"12,35"
574668,6/11/2021,15514,United Kingdom,6,"29,70"
580296,2/12/2021,13780,United Kingdom,145,"243,73"
539416,17/12/2020,17888,United Kingdom,52,"29,43"
580875,6/12/2021,17744,United Kingdom,1152,"730,38"
566861,15/9/2021,12748,United Kingdom,70,"59,80"
547205,21/3/2021,16558,United Kingdom,85,"313,55"
558108,26/6/2021,12548,Spain,49,"95,20"
542093,25/1/2021,17677,United Kingdom,196,"500,10"
545990,8/3/2021,,United Kingdom,-3000,"0,00"
576646,16/11/2021,,Unspecified,188,"333,20"
552770,11/5/2021,13404,United Kingdom,99,"217,81"
562261,3/8/2021,13408,United Kingdom,48,"119,52"
C571003,13/10/2021,15801,United Kingdom,-8,"-21,76"
545237,1/3/2021,15709,United Kingdom,121,"133,25"
563694,18/8/2021,14741,United Kingdom,70,"196,10"
556907,15/6/2021,,United Kingdom,3,"15,35"
560939,22/7/2021,,United Kingdom,-3,"0,00"
573346,30/10/2021,17255,United Kingdom,157,"185,95"
563372,16/8/2021,15653,United Kingdom,48,"48,00"
C554300,23/5/2021,13455,United Kingdom,-1,"-8,95"
C563751,19/8/2021,12528,Germany,-4,"-5,00"
581171,7/12/2021,12615,France,249,"422,85"
C578259,23/11/2021,16660,United Kingdom,-120,"-457,20"
562806,9/8/2021,13636,United Kingdom,36,"105,10"
541798,21/1/2021,15311,United Kingdom,197,"387,87"
551689,3/5/2021,,United Kingdom,-9,"0,00"
561901,31/7/2021,14156,EIRE,5246,"13464,26"
C537320,6/12/2020,14867,United Kingdom,-1,"-8,95"
542234,26/1/2021,16714,United Kingdom,1,"9,95"
565923,8/9/2021,17567,United Kingdom,388,"590,40"
577118,17/11/2021,,United Kingdom,-47,"0,00"
555491,3/6/2021,16525,United Kingdom,104,"333,00"
559604,11/7/2021,,United Kingdom,3,"0,00"
550209,15/4/2021,,United Kingdom,113,"641,30"
544426,18/2/2021,16765,United Kingdom,4,"34,00"
540953,12/1/2021,14587,United Kingdom,155,"220,85"
581481,9/12/2021,17490,United Kingdom,234,"242,30"
C573766,1/11/2021,14189,United Kingdom,-1,"-0,85"
565971,8/9/2021,13571,United Kingdom,179,"282,68"
548512,31/3/2021,14410,United Kingdom,40,"136,60"
580300,2/12/2021,14085,United Kingdom,9,"13,95"
567379,20/9/2021,13089,United Kingdom,496,"761,44"
546528,14/3/2021,15311,United Kingdom,1717,"2420,95"
550345,18/4/2021,15304,United Kingdom,4,"51,00"
544846,24/2/2021,16719,United Kingdom,133,"169,33"
580272,2/12/2021,15547,United Kingdom,392,"522,41"
553859,19/5/2021,14505,United Kingdom,210,"595,70"
558121,27/6/2021,13453,United Kingdom,58,"171,98"
546438,14/3/2021,15125,United Kingdom,2224,"3840,88"
555393,2/6/2021,14221,United Kingdom,446,"759,85"
569862,6/10/2021,14518,United Kingdom,278,"174,37"
567175,18/9/2021,13067,United Kingdom,32,"115,46"
C540117,5/1/2021,,United Kingdom,-1,"-16888,02"
568154,25/9/2021,13787,United Kingdom,281,"202,64"
540637,10/1/2021,,United Kingdom,-5,"0,00"
543166,4/2/2021,13488,United Kingdom,229,"655,55"
539256,16/12/2020,15601,United Kingdom,269,"468,07"
542542,28/1/2021,12431,Australia,110,"384,68"
568162,25/9/2021,14194,United Kingdom,366,"863,20"
570113,7/10/2021,15874,United Kingdom,1469,"2198,13"
562931,10/8/2021,14030,United Kingdom,210,"222,48"
572134,21/10/2021,12500,Germany,201,"1096,65"
555157,1/6/2021,15643,United Kingdom,63,"287,45"
539449,17/12/2020,,United Kingdom,3,"5,05"
571060,13/10/2021,17813,United Kingdom,1,"2,49"
546920,18/3/2021,12471,Germany,296,"845,32"
561295,26/7/2021,15311,United Kingdom,1057,"1648,73"
563922,21/8/2021,14529,United Kingdom,84,"135,24"
C546867,17/3/2021,18218,United Kingdom,-36,"-25,80"
552868,12/5/2021,15513,United Kingdom,12,"5,04"
568514,27/9/2021,,United Kingdom,1,"1,36"
561543,28/7/2021,,United Kingdom,-1,"0,00"
C556453,10/6/2021,14525,United Kingdom,-6,"-29,70"
542379,27/1/2021,,United Kingdom,-30,"0,00"
558006,24/6/2021,16626,United Kingdom,3,"119,85"
536390,1/12/2020,17511,United Kingdom,1568,"1825,74"
561677,28/7/2021,15311,United Kingdom,60,"112,56"
541111,13/1/2021,15687,United Kingdom,176,"353,50"
574079,2/11/2021,17595,United Kingdom,85,"157,90"
C550027,14/4/2021,14195,United Kingdom,-58,"-49,30"
566871,15/9/2021,17047,United Kingdom,181,"351,47"
543660,11/2/2021,,United Kingdom,307,"1239,43"
579157,28/11/2021,15540,United Kingdom,200,"213,30"
C547234,21/3/2021,12428,Finland,-2,"-12,20"
564632,26/8/2021,16556,United Kingdom,199,"472,13"
537659,7/12/2020,18102,United Kingdom,3689,"15885,49"
C550349,18/4/2021,15973,United Kingdom,-1,"-10,95"
573125,27/10/2021,16855,United Kingdom,80,"151,20"
C540527,9/1/2021,14606,United Kingdom,-2,"-11,50"
576405,15/11/2021,13735,United Kingdom,166,"483,99"
541132,14/1/2021,,United Kingdom,55,"483,35"
570516,11/10/2021,14121,United Kingdom,234,"233,10"
564976,31/8/2021,17315,United Kingdom,160,"222,04"
C551732,4/5/2021,15382,United Kingdom,-1,"-12,75"
540240,5/1/2021,17585,United Kingdom,571,"417,81"
569081,30/9/2021,13972,United Kingdom,145,"44,35"
C558434,29/6/2021,15304,United Kingdom,-3,"-9,15"
C542734,31/1/2021,14442,Channel Islands,-4,"-30,50"
C566469,12/9/2021,13709,United Kingdom,-1,"-1,65"
553398,16/5/2021,,United Kingdom,-590,"0,00"
574696,6/11/2021,13634,United Kingdom,122,"202,88"
558995,5/7/2021,17671,United Kingdom,213,"311,82"
536599,2/12/2020,15694,United Kingdom,80,"306,40"
560328,18/7/2021,,United Kingdom,63,"0,00"
555388,2/6/2021,17719,United Kingdom,115,"305,85"
558552,30/6/2021,13694,United Kingdom,1044,"1948,92"
555823,7/6/2021,,United Kingdom,-52,"0,00"
C572482,24/10/2021,17314,United Kingdom,-4,"-2,71"
580742,6/12/2021,13694,United Kingdom,700,"1225,00"
562043,2/8/2021,15342,United Kingdom,283,"406,09"
554503,24/5/2021,14163,United Kingdom,128,"337,92"
568173,25/9/2021,16187,United Kingdom,644,"886,49"
547335,22/3/2021,,United Kingdom,-15,"0,00"
573178,28/10/2021,14412,United Kingdom,120,"307,58"
540028,4/1/2021,14180,United Kingdom,36,"284,60"
536553,1/12/2020,,United Kingdom,3,"0,00"
558697,1/7/2021,,United Kingdom,1,"4,95"
561884,31/7/2021,15453,United Kingdom,82,"139,98"
573000,27/10/2021,14752,United Kingdom,260,"389,64"
571124,14/10/2021,,United Kingdom,-306,"0,00"
580260,2/12/2021,14085,United Kingdom,212,"386,34"
C547856,27/3/2021,16256,United Kingdom,-4,"-19,80"
575918,11/11/2021,17191,United Kingdom,307,"532,17"
